Iteration,Type,Sentence,Category,Correct Response
13,comp_neg_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences do not have either the words window or small?",experimental,"(['The window had a small opening.', 'I have grown to like mushrooms.'], ['I have grown to like mushrooms.'])"
13,simple_neg_conj,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences do not have the words window and small?",experimental,"(['I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I was neither small nor large.', 'I have grown to like mushrooms.'], ['I have grown to like mushrooms.'])"
13,inc_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have the word small or grown or both?",control,"['The window had a small opening.', 'I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'I was neither small nor large.', 'I have grown to like mushrooms.']"
13,ex_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have the word window or grown, but not both?",control,"['The window had a small opening.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I have grown to like mushrooms.']"
13,comp_neg,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have neither the word window nor grown?",control,['I was neither small nor large.']
13,simple_pos_conj,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have the words small and grown?",control,['The small dogs had grown significantly.']
13,comp_neg_conj,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences do not have both the words small and grown?",control,"(['The window had a small opening.', 'I had grown plants on the window sill.', 'My window of opportunity was closing.', 'I was neither small nor large.', 'I have grown to like mushrooms.'], ['My window of opportunity was closing.'])"
14,simple_pos,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have the word box?",experimental,"['The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'I like to box after work. ']"
14,simple_neg,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences do not have the word box?",experimental,"['The archery range was fourty feet long.', 'My feet hurt after walking all day.', 'My price range is very small.']"
14,simple_pos_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have the words feet or range?",experimental,"(['The archery range was fourty feet long.', 'The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'My price range is very small.'], ['The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'My price range is very small.'])"
14,comp_pos_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have either the words range or box?",experimental,"(['The archery range was fourty feet long.', 'The box was filled with mannequin feet.', 'My price range is very small.', 'I like to box after work. '], ['The archery range was fourty feet long.', 'The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My price range is very small.', 'I like to box after work. '])"
14,simple_neg_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences do not have the words feet or box?",experimental,"(['My price range is very small.'], ['The archery range was fourty feet long.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'My price range is very small.', 'I like to box after work. '])"
14,comp_neg_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences do not have either the words box or range?",experimental,"(['A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.'], ['My feet hurt after walking all day.'])"
14,simple_neg_conj,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences do not have the words feet and range?",experimental,"(['The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'My price range is very small.', 'I like to box after work. '], ['I like to box after work. '])"
14,inc_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have the word feet or box or both?",control,"['The archery range was fourty feet long.', 'The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'I like to box after work. ']"
14,ex_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have the word box or range, but not both?",control,"['The archery range was fourty feet long.', 'The box was filled with mannequin feet.', 'My price range is very small.', 'I like to box after work. ']"
14,comp_neg,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have neither the word feet nor box?",control,['My price range is very small.']
14,simple_pos_conj,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have the words box and range?",control,['A box of shoes comes in a range of sizes.']
14,comp_neg_conj,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences do not have both the words range and feet?",control,"(['The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'My price range is very small.', 'I like to box after work. '], ['I like to box after work. '])"
15,simple_pos,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have the word toast?",experimental,"['I raised my hand to make a toast to the groom.', 'I placed my toast on a paper towel.', 'I was toast after losing the game for my team.']"
15,simple_neg,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences do not have the word toast?",experimental,"['The hand towel needs to be washed.', 'I have a scar on my left hand.', 'Beaches require a towel.']"
15,simple_pos_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have the words toast or towel?",experimental,"(['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'I placed my toast on a paper towel.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'], ['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'])"
15,comp_pos_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have either the words toast or towel?",experimental,"(['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'], ['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'I placed my toast on a paper towel.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'])"
15,simple_neg_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences do not have the words towel or toast?",experimental,"(['I have a scar on my left hand.'], ['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'I have a scar on my left hand.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'])"
15,comp_neg_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences do not have either the words towel or hand?",experimental,"(['The hand towel needs to be washed.', 'I was toast after losing the game for my team.'], ['I was toast after losing the game for my team.'])"
15,simple_neg_conj,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences do not have the words towel and hand?",experimental,"(['I raised my hand to make a toast to the groom.', 'I placed my toast on a paper towel.', 'I have a scar on my left hand.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'], ['I was toast after losing the game for my team.'])"
15,inc_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have the word towel or hand or both?",control,"['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'I placed my toast on a paper towel.', 'I have a scar on my left hand.', 'Beaches require a towel.']"
15,ex_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have the word towel or toast, but not both?",control,"['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'Beaches require a towel.', 'I was toast after losing the game for my team.']"
15,comp_neg,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have neither the word hand nor toast?",control,['Beaches require a towel.']
15,simple_pos_conj,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have the words towel and toast?",control,['I placed my toast on a paper towel.']
15,comp_neg_conj,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences do not have both the words toast and hand?",control,"(['The hand towel needs to be washed.', 'I placed my toast on a paper towel.', 'I have a scar on my left hand.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'], ['Beaches require a towel.'])"
16,simple_pos,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have the word straw?",experimental,"['I had to drink my boba with a plastic straw.', 'This straw is not going to fit in my bottle.', 'There was a straw littered on the beach.']"
16,simple_neg,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences do not have the word straw?",experimental,"['I threw the plastic packaging and bottle away.', 'There is a lot of plastic waste in landfills.', 'I bought a new water bottle.']"
16,simple_pos_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have the words plastic or straw?",experimental,"(['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'There is a lot of plastic waste in landfills.', 'There was a straw littered on the beach.'], ['I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'There is a lot of plastic waste in landfills.', 'There was a straw littered on the beach.'])"
16,comp_pos_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have either the words straw or bottle?",experimental,"(['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'I bought a new water bottle.', 'There was a straw littered on the beach.'], ['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'I bought a new water bottle.', 'There was a straw littered on the beach.'])"
16,simple_neg_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences do not have the words straw or bottle?",experimental,"(['There is a lot of plastic waste in landfills.'], ['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'There is a lot of plastic waste in landfills.', 'I bought a new water bottle.', 'There was a straw littered on the beach.'])"
16,comp_neg_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences do not have either the words straw or bottle?",experimental,"(['This straw is not going to fit in my bottle.', 'There is a lot of plastic waste in landfills.'], ['There is a lot of plastic waste in landfills.'])"
16,simple_neg_conj,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences do not have the words plastic and straw?",experimental,"(['I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'There is a lot of plastic waste in landfills.', 'I bought a new water bottle.', 'There was a straw littered on the beach.'], ['I bought a new water bottle.'])"
16,inc_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have the word straw or bottle or both?",control,"['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'I bought a new water bottle.', 'There was a straw littered on the beach.']"
16,ex_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have the word plastic or straw, but not both?",control,"['I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'There is a lot of plastic waste in landfills.', 'There was a straw littered on the beach.']"
16,comp_neg,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have neither the word plastic nor straw?",control,['I bought a new water bottle.']
16,simple_pos_conj,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have the words plastic and straw?",control,['I had to drink my boba with a plastic straw.']
16,comp_neg_conj,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences do not have both the words straw and bottle?",control,"(['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'There is a lot of plastic waste in landfills.', 'I bought a new water bottle.', 'There was a straw littered on the beach.'], ['There is a lot of plastic waste in landfills.'])"
17,simple_pos,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have the word shoe?",experimental,"['I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.']"
17,simple_neg,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences do not have the word read?",experimental,"['I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.', 'These chips taste really stale.']"
17,simple_pos_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have the words chips or shoe?",experimental,"(['I like to eat chips while I read.', 'I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.', 'These chips taste really stale.'], ['I like to eat chips while I read.', 'I pretend to tie my shoe so I can read the note dropped on the ground.', 'Someone stole my shoe.', 'These chips taste really stale.'])"
17,comp_pos_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have either the words chips or read?",experimental,"(['I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'These chips taste really stale.', 'I have read that book already.'], ['I like to eat chips while I read.', 'I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'These chips taste really stale.', 'I have read that book already.'])"
17,simple_neg_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences do not have the words shoe or read?",experimental,"(['These chips taste really stale.'], ['I like to eat chips while I read.', 'I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.', 'These chips taste really stale.', 'I have read that book already.'])"
17,comp_neg_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences do not have either the words shoe or chips?",experimental,"(['I crushed the chips on the ground with my shoe.', 'I have read that book already.'], ['I have read that book already.'])"
17,simple_neg_conj,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences do not have the words read and chips?",experimental,"(['I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.', 'These chips taste really stale.', 'I have read that book already.'], ['Someone stole my shoe.'])"
17,inc_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have the word chips or shoe or both?",control,"['I like to eat chips while I read.', 'I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.', 'These chips taste really stale.']"
17,ex_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have the word read or chips, but not both?",control,"['I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'These chips taste really stale.', 'I have read that book already.']"
17,comp_neg,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have neither the word read nor shoe?",control,['These chips taste really stale.']
17,simple_pos_conj,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have the words shoe and chips?",control,['I crushed the chips on the ground with my shoe.']
17,comp_neg_conj,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences do not have both the words shoe and chips?",control,"(['I like to eat chips while I read.', 'I pretend to tie my shoe so I can read the note dropped on the ground.', 'Someone stole my shoe.', 'These chips taste really stale.', 'I have read that book already.'], ['I have read that book already.'])"
18,simple_pos,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have the word television?",experimental,"['I would rather watch television than do math.', 'The girl on the television screen had pink hair.', 'Our television set is very old.']"
18,simple_neg,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences do not have the word math?",experimental,"['The girl on the television screen had pink hair.', 'Our television set is very old.', 'Math is my favorite subject in school.', 'I prefer pinks roses over red ones.']"
18,simple_pos_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have the words pink or television?",experimental,"(['My math textbook is pink.', 'I would rather watch television than do math.', 'The girl on the television screen had pink hair.', 'Our television set is very old.', 'I prefer pinks roses over red ones.'], ['My math textbook is pink.', 'I would rather watch television than do math.', 'Our television set is very old.', 'I prefer pinks roses over red ones.'])"
18,comp_pos_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have either the words television or pink?",experimental,"(['My math textbook is pink.', 'I would rather watch television than do math.', 'Our television set is very old.', 'I prefer pinks roses over red ones.'], ['My math textbook is pink.', 'I would rather watch television than do math.', 'The girl on the television screen had pink hair.', 'Our television set is very old.', 'I prefer pinks roses over red ones.'])"
18,simple_neg_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences do not have the words television or pink?",experimental,"(['Math is my favorite subject in school.'], ['My math textbook is pink.', 'I would rather watch television than do math.', 'Our television set is very old.', 'Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'])"
18,comp_neg_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences do not have either the words math or television?",experimental,"(['I would rather watch television than do math.', 'Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'], ['Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'])"
18,simple_neg_conj,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences do not have the words pink and television?",experimental,"(['My math textbook is pink.', 'I would rather watch television than do math.', 'Our television set is very old.', 'Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'], ['Math is my favorite subject in school.'])"
18,inc_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have the word television or math or both?",control,"['My math textbook is pink.', 'I would rather watch television than do math.', 'The girl on the television screen had pink hair.', 'Our television set is very old.']"
18,ex_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have the word pink or math, but not both?",control,"['I would rather watch television than do math.', 'The girl on the television screen had pink hair.', 'I prefer pinks roses over red ones.']"
18,comp_neg,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have neither the word math nor pink?",control,"['Our television set is very old.', 'Math is my favorite subject in school.']"
18,simple_pos_conj,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have the words television and pink?",control,['The girl on the television screen had pink hair.']
18,comp_neg_conj,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences do not have both the words math and television?",control,"(['My math textbook is pink.', 'The girl on the television screen had pink hair.', 'Our television set is very old.', 'Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'], ['Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'])"
19,simple_pos,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have the word glass?",experimental,"['I could see the smoke outside through the glass windows.', 'There was bright red paint smeared all over the glass window.', 'I would like a glass vase for my birthday.']"
19,simple_neg,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences do not have the word smoke?",experimental,"['There was bright red paint smeared all over the glass window.', 'I would like a glass vase for my birthday.', 'That boy is really bright.']"
19,simple_pos_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have the words glass or smoke?",experimental,"(['I could see the smoke outside through the glass windows.', 'It would have been bright outside if there was not so much smoke in the air.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'I would like a glass vase for my birthday.'], ['It would have been bright outside if there was not so much smoke in the air.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'I would like a glass vase for my birthday.'])"
19,comp_pos_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have either the words bright or glass?",experimental,"(['I could see the smoke outside through the glass windows.', 'It would have been bright outside if there was not so much smoke in the air.', 'I would like a glass vase for my birthday.', 'That boy is really bright.'], ['I could see the smoke outside through the glass windows.', 'It would have been bright outside if there was not so much smoke in the air.', 'There was bright red paint smeared all over the glass window.', 'I would like a glass vase for my birthday.', 'That boy is really bright.'])"
19,simple_neg_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences do not have the words bright or smoke?",experimental,"(['I would like a glass vase for my birthday.'], ['I could see the smoke outside through the glass windows.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'I would like a glass vase for my birthday.', 'That boy is really bright.'])"
19,comp_neg_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences do not have either the words glass or bright?",experimental,"(['There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.'], ['I started coughing from all the smoke.'])"
19,simple_neg_conj,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences do not have the words bright and glass?",experimental,"(['I could see the smoke outside through the glass windows.', 'It would have been bright outside if there was not so much smoke in the air.', 'I started coughing from all the smoke.', 'I would like a glass vase for my birthday.', 'That boy is really bright.'], ['I started coughing from all the smoke.'])"
