Iteration,Type,Sentence,Category,Correct Response,Model Response,Order,Correct,Matched Response
20,simple_pos_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have the digits 2 or 8?",experimental,"(['51818522', '90007815', '27074935', '83963568', '15160231'], ['90007815', '27074935', '83963568', '15160231'])","[51818522, 27074935, 83963568, 15160231]",231,0,-1
20,comp_pos_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have either the digits 8 or 2?",experimental,"(['90007815', '27074935', '83963568', '15160231'], ['51818522', '90007815', '27074935', '83963568', '15160231'])","[51818522, 27074935, 83963568]",232,0,-1
20,simple_neg_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers do not have the digits 7 or 2?",experimental,"(['83963568'], ['51818522', '90007815', '83963568', '15160231', '97067537'])","[51818522, 90007815, 83963568, 15160231]",233,0,-1
20,comp_neg_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers do not have either the digits 7 or 8?",experimental,"(['90007815', '15160231'], ['15160231'])",[15160231],234,1,1
20,simple_neg_conj,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers do not have the digits 8 and 7?",experimental,"(['51818522', '27074935', '83963568', '15160231', '97067537'], ['15160231'])",[15160231],235,1,1
20,inc_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have the digit 7 or 8 or both?",control,"['51818522', '90007815', '27074935', '83963568', '97067537']","[51818522, 27074935, 83963568, 97067537]",236,0,-1
20,ex_dis,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have the digit 2 or 7, but not both?",control,"['51818522', '90007815', '15160231', '97067537']","[51818522, 90007815, 15160231]",237,0,-1
20,comp_neg,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have neither the digit 2 nor 8?",control,['97067537'],"[90007815, 97067537]",238,0,-1
20,simple_pos_conj,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers have the digits 8 and 2?",control,['51818522'],"[51818522, 83963568]",239,0,-1
20,comp_neg_conj,"In the list of numbers: 51818522, 90007815, 27074935, 83963568, 15160231, 97067537, which numbers do not have both the digits 7 and 8?",control,"(['51818522', '27074935', '83963568', '15160231', '97067537'], ['15160231'])","[51818522, 27074935, 15160231]",240,0,-1
