Iteration,Type,Sentence,Category,Correct Response,Model Response,Order,Correct,Matched Response
11,simple_neg,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences do not have the word toy?",experimental,"['The sky looks pretty in the morning.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.']","[My toy train is sky blue, I like to play with my toy in the morning, The sky looks pretty in the morning, The morning dew made my lawn wet, The sky is very cloudy.]",122,0,-1
11,simple_pos_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have the words sky or morning?",experimental,"(['My toy train is sky blue. ', 'I like to play with my toy in the morning.', 'The sky looks pretty in the morning.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.'], ['My toy train is sky blue. ', 'I like to play with my toy in the morning.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.'])","[sky, morning]",123,0,-1
11,comp_pos_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have either the words toy or morning?",experimental,"(['My toy train is sky blue. ', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The morning dew made my lawn wet.'], ['My toy train is sky blue. ', 'I like to play with my toy in the morning.', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The morning dew made my lawn wet.'])","[My toy train is sky blue, I like to play with my toy in the morning, The morning dew made my lawn wet.]",124,0,-1
11,simple_neg_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences do not have the words sky or morning?",experimental,"(['I have a toy car.'], ['My toy train is sky blue. ', 'I like to play with my toy in the morning.', 'I have a toy car.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.'])","[The morning dew made my lawn wet.,]",125,0,-1
11,comp_neg_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences do not have either the words morning or toy?",experimental,"(['I like to play with my toy in the morning.', 'The sky is very cloudy.'], ['The sky is very cloudy.'])","[My toy train is sky blue., The morning dew made my lawn wet., The sky looks pretty in the morning.]
[The sky is very cloudy.]",126,0,-1
11,simple_neg_conj,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences do not have the words sky and toy?",experimental,"(['I like to play with my toy in the morning.', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.'], ['The morning dew made my lawn wet.'])","[The morning dew made my lawn wet.,]",127,1,1
11,inc_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have the word morning or toy or both?",control,"['My toy train is sky blue. ', 'I like to play with my toy in the morning.', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The morning dew made my lawn wet.']","[My toy train is sky blue., The morning dew made my lawn wet., The toy car.]",128,0,-1
11,ex_dis,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have the word sky or toy, but not both?",control,"['I like to play with my toy in the morning.', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The sky is very cloudy.']","[My toy train is sky blue, The morning dew made my lawn wet., The sky looks pretty in the morning.]",129,0,-1
11,comp_neg,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have neither the word toy nor morning?",control,['The sky is very cloudy.'],"[My toy train is sky blue, The morning dew made my lawn wet.]",130,0,-1
11,simple_pos_conj,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences have the words morning and sky?",control,['The sky looks pretty in the morning.'],"[my toy train is sky blue, The sky looks pretty in the morning., The morning dew made my lawn wet.]",131,0,-1
11,comp_neg_conj,"In the list of sentences: My toy train is sky blue. , I like to play with my toy in the morning., The sky looks pretty in the morning., I have a toy car., The sky is very cloudy., The morning dew made my lawn wet., which sentences do not have both the words morning and toy?",control,"(['My toy train is sky blue. ', 'The sky looks pretty in the morning.', 'I have a toy car.', 'The sky is very cloudy.', 'The morning dew made my lawn wet.'], ['The sky is very cloudy.'])","[My toy train is sky blue, I like to play with my toy in the morning, The morning dew made my lawn wet.]",132,0,-1
12,simple_pos,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have the word wall?",experimental,"['The wall of the building is brown.', 'The car flipped and hit a wall.', 'There was traffic on wall street.']","[The wall of the building is brown., The brown car turned suddenly., The brown sugar is very sweet.]",133,0,-1
12,simple_neg,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences do not have the word wall?",experimental,"['The brown car turned suddenly.', 'The brown sugar is very sweet.', 'I do not own a car.']","[The brown sugar is very sweet., I do not own a car.]",134,0,-1
12,simple_pos_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have the words car or brown?",experimental,"(['The wall of the building is brown.', 'The brown car turned suddenly.', 'The car flipped and hit a wall.', 'The brown sugar is very sweet.', 'I do not own a car.'], ['The wall of the building is brown.', 'The car flipped and hit a wall.', 'The brown sugar is very sweet.', 'I do not own a car.'])","[The brown car, The brown sugar]",135,0,-1
12,comp_pos_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have either the words wall or car?",experimental,"(['The wall of the building is brown.', 'The brown car turned suddenly.', 'There was traffic on wall street.', 'I do not own a car.'], ['The wall of the building is brown.', 'The brown car turned suddenly.', 'The car flipped and hit a wall.', 'There was traffic on wall street.', 'I do not own a car.'])","[The wall of the building is brown., The brown car turned suddenly., The brown sugar is very sweet.]",136,0,-1
12,simple_neg_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences do not have the words car or wall?",experimental,"(['The brown sugar is very sweet.'], ['The wall of the building is brown.', 'The brown car turned suddenly.', 'The brown sugar is very sweet.', 'There was traffic on wall street.', 'I do not own a car.'])","brown
wall
I",137,0,-1
12,comp_neg_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences do not have either the words brown or wall?",experimental,"(['The wall of the building is brown.', 'I do not own a car.'], ['I do not own a car.'])","[The brown car turned suddenly., I do not own a car.]",138,0,-1
12,simple_neg_conj,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences do not have the words brown and wall?",experimental,"(['The brown car turned suddenly.', 'The car flipped and hit a wall.', 'The brown sugar is very sweet.', 'There was traffic on wall street.', 'I do not own a car.'], ['I do not own a car.'])","[brown car, brown sugar, wall street]",139,0,-1
12,inc_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have the word wall or car or both?",control,"['The wall of the building is brown.', 'The brown car turned suddenly.', 'The car flipped and hit a wall.', 'There was traffic on wall street.', 'I do not own a car.']","brown, car",140,0,-1
12,ex_dis,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have the word wall or car, but not both?",control,"['The wall of the building is brown.', 'The brown car turned suddenly.', 'There was traffic on wall street.', 'I do not own a car.']","[The brown car, The brown sugar]",141,0,-1
12,comp_neg,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have neither the word brown nor car?",control,['There was traffic on wall street.'],"[brown sugar is very sweet., there was traffic on wall street.]",142,0,-1
12,simple_pos_conj,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences have the words brown and car?",control,['The brown car turned suddenly.'],"[brown, car]",143,0,-1
12,comp_neg_conj,"In the list of sentences: The wall of the building is brown., The brown car turned suddenly., The car flipped and hit a wall., The brown sugar is very sweet., There was traffic on wall street., I do not own a car., which sentences do not have both the words car and brown?",control,"(['The wall of the building is brown.', 'The car flipped and hit a wall.', 'The brown sugar is very sweet.', 'There was traffic on wall street.', 'I do not own a car.'], ['There was traffic on wall street.'])","[The brown car turned suddenly., The brown sugar is very sweet.]",144,0,-1
13,simple_pos,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have the word window?",experimental,"['The window had a small opening.', 'I had grown plants on the window sill.', 'My window of opportunity was closing.']","[The, window]",145,0,-1
13,simple_neg,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences do not have the word window?",experimental,"['The small dogs had grown significantly.', 'I was neither small nor large.', 'I have grown to like mushrooms.']","[small opening, I had grown plants on the window sill., My window of opportunity was closing.]",146,0,-1
13,simple_pos_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have the words window or small?",experimental,"(['The window had a small opening.', 'I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I was neither small nor large.'], ['I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I was neither small nor large.'])","[window, small]",147,0,-1
13,comp_pos_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have either the words small or window?",experimental,"(['I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I was neither small nor large.'], ['The window had a small opening.', 'I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I was neither small nor large.'])","[small, window]",148,0,-1
13,simple_neg_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences do not have the words grown or small?",experimental,"(['My window of opportunity was closing.'], ['The window had a small opening.', 'I had grown plants on the window sill.', 'My window of opportunity was closing.', 'I was neither small nor large.', 'I have grown to like mushrooms.'])","[The window had a small opening., I had grown plants on the window sill., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms.]",149,1,1
13,comp_neg_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences do not have either the words window or small?",experimental,"(['The window had a small opening.', 'I have grown to like mushrooms.'], ['I have grown to like mushrooms.'])","[The opening, the plants, the opportunity, the large, the like]",150,0,-1
13,simple_neg_conj,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences do not have the words window and small?",experimental,"(['I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I was neither small nor large.', 'I have grown to like mushrooms.'], ['I have grown to like mushrooms.'])","[The small opening, I had grown plants on the sill., My window of opportunity was closing., I was neither small nor large.]",151,0,-1
13,inc_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have the word small or grown or both?",control,"['The window had a small opening.', 'I had grown plants on the window sill.', 'The small dogs had grown significantly.', 'I was neither small nor large.', 'I have grown to like mushrooms.']","small, grown",152,0,-1
13,ex_dis,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have the word window or grown, but not both?",control,"['The window had a small opening.', 'The small dogs had grown significantly.', 'My window of opportunity was closing.', 'I have grown to like mushrooms.']","[The window, small dogs]",153,0,-1
13,comp_neg,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have neither the word window nor grown?",control,['I was neither small nor large.'],"[The window had a small opening., My window of opportunity was closing.]",154,0,-1
13,simple_pos_conj,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences have the words small and grown?",control,['The small dogs had grown significantly.'],"[small, grown]",155,0,-1
13,comp_neg_conj,"In the list of sentences: The window had a small opening., I had grown plants on the window sill., The small dogs had grown significantly., My window of opportunity was closing., I was neither small nor large., I have grown to like mushrooms., which sentences do not have both the words small and grown?",control,"(['The window had a small opening.', 'I had grown plants on the window sill.', 'My window of opportunity was closing.', 'I was neither small nor large.', 'I have grown to like mushrooms.'], ['My window of opportunity was closing.'])","[small dogs had grown significantly., I had grown plants on the window sill.]",156,0,-1
14,simple_pos,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have the word box?",experimental,"['The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'I like to box after work. ']","[The box, A box of shoes comes in a range of sizes.]",157,0,-1
14,simple_neg,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences do not have the word box?",experimental,"['The archery range was fourty feet long.', 'My feet hurt after walking all day.', 'My price range is very small.']","[The archery range was fourty feet long., My feet hurt after walking all day., My price range is very small., I like to box after work.]",158,0,-1
14,simple_pos_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have the words feet or range?",experimental,"(['The archery range was fourty feet long.', 'The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'My price range is very small.'], ['The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'My price range is very small.'])","[The archery range was fourty feet long., A box of shoes comes in a range of sizes.]",159,0,-1
14,comp_pos_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have either the words range or box?",experimental,"(['The archery range was fourty feet long.', 'The box was filled with mannequin feet.', 'My price range is very small.', 'I like to box after work. '], ['The archery range was fourty feet long.', 'The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My price range is very small.', 'I like to box after work. '])","[The archery range was fourty feet long., box was filled with mannequin feet., A box of shoes comes in a range of sizes., My price range is very small.]",160,0,-1
14,simple_neg_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences do not have the words feet or box?",experimental,"(['My price range is very small.'], ['The archery range was fourty feet long.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'My price range is very small.', 'I like to box after work. '])","[The archery range was fourty feet long., A box of shoes comes in a range of sizes.]",161,0,-1
14,comp_neg_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences do not have either the words box or range?",experimental,"(['A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.'], ['My feet hurt after walking all day.'])","[The archery range was fourty feet long., My feet hurt after walking all day., I like to box after work.]",162,0,-1
14,simple_neg_conj,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences do not have the words feet and range?",experimental,"(['The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'My price range is very small.', 'I like to box after work. '], ['I like to box after work. '])","[The archery range was fourty feet long., My feet hurt after walking all day., I like to box after work.]",163,0,-1
14,inc_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have the word feet or box or both?",control,"['The archery range was fourty feet long.', 'The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'I like to box after work. ']","[fourty, box, sizes, feet]",164,0,-1
14,ex_dis,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have the word box or range, but not both?",control,"['The archery range was fourty feet long.', 'The box was filled with mannequin feet.', 'My price range is very small.', 'I like to box after work. ']","[The box, A box of shoes comes in a range of sizes.]",165,0,-1
14,comp_neg,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have neither the word feet nor box?",control,['My price range is very small.'],"[The archery range was fourty feet long., A box of shoes comes in a range of sizes.]",166,0,-1
14,simple_pos_conj,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences have the words box and range?",control,['A box of shoes comes in a range of sizes.'],"[The box, a range of sizes]",167,0,-1
14,comp_neg_conj,"In the list of sentences: The archery range was fourty feet long., The box was filled with mannequin feet., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work. , which sentences do not have both the words range and feet?",control,"(['The box was filled with mannequin feet.', 'A box of shoes comes in a range of sizes.', 'My feet hurt after walking all day.', 'My price range is very small.', 'I like to box after work. '], ['I like to box after work. '])","[The archery range was fourty feet long., A box of shoes comes in a range of sizes., My feet hurt after walking all day., My price range is very small., I like to box after work.]",168,0,-1
15,simple_pos,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have the word toast?",experimental,"['I raised my hand to make a toast to the groom.', 'I placed my toast on a paper towel.', 'I was toast after losing the game for my team.']","[The hand towel needs to be washed., raised my hand to make a toast to the groom., I placed my toast on a paper towel.]",169,0,-1
15,simple_neg,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences do not have the word toast?",experimental,"['The hand towel needs to be washed.', 'I have a scar on my left hand.', 'Beaches require a towel.']","[The hand towel needs to be washed., I raised my hand to make a toast to the groom., Beaches require a towel., I was toast after losing the game for my team.]",170,0,-1
15,simple_pos_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have the words toast or towel?",experimental,"(['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'I placed my toast on a paper towel.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'], ['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'])","[The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., Beaches require a towel.]",171,0,-1
15,comp_pos_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have either the words toast or towel?",experimental,"(['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'], ['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'I placed my toast on a paper towel.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'])","[The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., Beaches require a towel.]",172,0,-1
15,simple_neg_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences do not have the words towel or toast?",experimental,"(['I have a scar on my left hand.'], ['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'I have a scar on my left hand.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'])","[The hand towel needs to be washed., I raised my hand to make a toast to the groom., Beaches require a towel., I was toast after losing the game for my team.]",173,0,-1
15,comp_neg_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences do not have either the words towel or hand?",experimental,"(['The hand towel needs to be washed.', 'I was toast after losing the game for my team.'], ['I was toast after losing the game for my team.'])","[The hand towel needs to be washed., Beaches require a towel.]",174,0,-1
15,simple_neg_conj,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences do not have the words towel and hand?",experimental,"(['I raised my hand to make a toast to the groom.', 'I placed my toast on a paper towel.', 'I have a scar on my left hand.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'], ['I was toast after losing the game for my team.'])","[The hand towel needs to be washed., raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., which sentences do not have the words towel and hand?]",175,0,-1
15,inc_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have the word towel or hand or both?",control,"['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'I placed my toast on a paper towel.', 'I have a scar on my left hand.', 'Beaches require a towel.']","[The hand towel needs to be washed., Beaches require a towel.]",176,0,-1
15,ex_dis,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have the word towel or toast, but not both?",control,"['The hand towel needs to be washed.', 'I raised my hand to make a toast to the groom.', 'Beaches require a towel.', 'I was toast after losing the game for my team.']","[The hand towel needs to be washed., I raised my hand to make a toast to the groom., Beaches require a towel.]",177,0,-1
15,comp_neg,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have neither the word hand nor toast?",control,['Beaches require a towel.'],"[The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., Beaches require a towel., I was toast after losing the game for my team.]
[which sentences have neither the word hand nor toast?]",178,0,-1
15,simple_pos_conj,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences have the words towel and toast?",control,['I placed my toast on a paper towel.'],"[towel, toast]",179,0,-1
15,comp_neg_conj,"In the list of sentences: The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel., I was toast after losing the game for my team., which sentences do not have both the words toast and hand?",control,"(['The hand towel needs to be washed.', 'I placed my toast on a paper towel.', 'I have a scar on my left hand.', 'Beaches require a towel.', 'I was toast after losing the game for my team.'], ['Beaches require a towel.'])","[The hand towel needs to be washed., I raised my hand to make a toast to the groom., I placed my toast on a paper towel., I have a scar on my left hand., Beaches require a towel.]
[which sentences do not have both the words toast and hand?]",180,0,-1
16,simple_pos,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have the word straw?",experimental,"['I had to drink my boba with a plastic straw.', 'This straw is not going to fit in my bottle.', 'There was a straw littered on the beach.']","[plastic straw, straw]",181,0,-1
16,simple_neg,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences do not have the word straw?",experimental,"['I threw the plastic packaging and bottle away.', 'There is a lot of plastic waste in landfills.', 'I bought a new water bottle.']","[bottle, plastic, plastic straw, bottle, plastic waste]",182,0,-1
16,simple_pos_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have the words plastic or straw?",experimental,"(['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'There is a lot of plastic waste in landfills.', 'There was a straw littered on the beach.'], ['I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'There is a lot of plastic waste in landfills.', 'There was a straw littered on the beach.'])","[bottle, plastic, straw, plastic straw]",183,0,-1
16,comp_pos_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have either the words straw or bottle?",experimental,"(['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'I bought a new water bottle.', 'There was a straw littered on the beach.'], ['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'I bought a new water bottle.', 'There was a straw littered on the beach.'])","[plastic straw, plastic bottle]",184,0,-1
16,simple_neg_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences do not have the words straw or bottle?",experimental,"(['There is a lot of plastic waste in landfills.'], ['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'There is a lot of plastic waste in landfills.', 'I bought a new water bottle.', 'There was a straw littered on the beach.'])","[bottle, plastic straw, plastic packaging]",185,0,-1
16,comp_neg_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences do not have either the words straw or bottle?",experimental,"(['This straw is not going to fit in my bottle.', 'There is a lot of plastic waste in landfills.'], ['There is a lot of plastic waste in landfills.'])","[I threw the plastic packaging and bottle away., I bought a new water bottle., There is a lot of plastic waste in landfills.]",186,0,-1
